__label__normal	@USER በየዋህ ልብ ካሰብክ ? Yeah! መደበኛ ትምህርት መሆኑ ግን የ የዋህነቴን ቆሌ ገፍፎታል!
__label__normal	11128 ቀን አለፋቸዉ በትግራይ ባዶ ስድስት እስር ቤት የታሸጉት የኢሕአፓ አመራርና አባላት እነ ፀጋዬ ገብረ መድህን ይስሃቅ ደብረፅዮን በለጠ አመሃ ስጦታው ሁሴን ኢንጅነር አይነኩሉ
__label__offensive	@USER ወያኔን የሚያጠፋው ደግሞ ኢትዮጵያን ነጻ ለማውጣት ነው ጨምርበት መሊጦ
__label__hate	@USER የመርህ ሰው! ግራ የሚገባኝ ስህተት መስራት አለመቻሉ ነው። ትዝ ይለኛል ለምን እስክንድርን ተቸ ተብሎ መንጋው ሲወርድበት። ግን ማን ስህተት እንደሆነ ለማወቅ ብዙ አልቆየም!
__label__normal	ክብር ይገባሐል መከላኪያችን ላገር ለወገንህ በደምህም አኮርራህን ሁሌም ላንረሣህ አለህ ከልባችን!!!
__label__hate	መፍትሄው የሚከፈለውን ዋጋ ከፍሎ ወያኔን ላንዴና ለመጨረሻ ጊዜ መቃብር ማውረድ ነው።
__label__offensive	@USER @USER ባልየው ቢሰማሽ . አንቺ ባለጌ ያን የመሰለ ኒፕል አ ት ይደረጋል እንጂ ምናምን ነበር የሚልሽ
__label__normal	@USER @USER ዛሬም ነገም እስከወዳኛው ከመከላከያ ጎን ነን እናንተ የከዳችሁት የኢትዮጵያ ጠላት ይውደም
__label__normal	ስለ 318ቱ ቅዱሳን ሊቃውንት እና ዛሬ ታስበው ስለሚውሉት ቅዱሳን ብለህ #ሰላም_እና_ፍቅርን_አድለን አምላከ ቅዱሳን።
__label__hate	እናንተ ብትክዱትም የአለም ህዝብ ብቻ ሳይሆን ያ ጁንታው ያጠፋሃል ይገልሃል ብላችሁት የነበረው ህዝብ ሁሉ የአማራ ክልልን ጨምሮ እየመስከረላቸው ይገኛል። የትግራይም ሃይል ለዚህ ሁ
__label__normal	ኢትዮጵያውያን ወገኖቼ እኛ እኮ ለወራሪወች ለገዳዮች ለከፋፋዮች እሣትና ሬት፣ ለወዳጆቻችን ማር፣ለጦርነትም አይበገሬ ነን አትጠራጠሩ ድል የመከላከያ ሠራዊት የአማራ ል ሀይል ሚሊሻና
__label__normal	@USER @USER ይመቸኛል፣ ግን አንተ ስትግጥ ማን ሊጠብቅህ ነው?
__label__normal	@USER አልደክምም ቃሌ ነው እያልኩኝ ፎክሬ ያንን ጉራ ሁላ (ያን ጉራ) ቀን አራደው ዛሬ ያን ጉራ ሁላ ጉራ ሁላ ያን ጉራ ሁላ ትታ ነፍሴ ወኔዬ ከዳኝ ወንድነቴ ወድቆ ጨነቀኝ ኩራቴ
__label__offensive	@USER ስለዚህ አንድ ሰው ትንሽ ለየት ያለ አስተያየት ካለው ሞኝ ነው ማለት ነው? እንደዚያ የሚያስቡ ከሆነ ጉረኛን ከእኔ ጋር መገናኘትዎን እንዲያቆሙ እመክራለሁ
__label__normal	#እንዳትቆም እዳትሰንፍ በርታ ዛሬ ባይሆንልም ነገ ሌላ ቀን እደሆነ አትርሳ #ማንም እዳይሳካል #ቢመኝ ማንም ወደዋላ ሊያስቀህ ቢፈልግ አታማርር በቀሎች የሚያረካው ስኬት ነውእና !!!
__label__normal	@USER ግን ባለ እንጀራን እንደዚህ መውደድ ይቻል ይሆን?? የትዕዛዙ ክብደት እየታኝ ነው
__label__hate	@USER @USER አይ ማሃይም የምኒልክ ቡችላ ትግራዋይ ጅግና ነው በድርቡ ቅዘን በቅዘን ሁነህ ላንተ ለማዳን ሴራኛው ምኒልክ ከሃላ ወጋው ትግራዋይ ጅግና ነው እንደ ሃይለ
__label__normal	@USER ያውም ገለባውን ትተን ወደውስጥ ካየነው የሚያስቀና አንድ ህዝብ ነን! ከነገ ወዲያ የማይታያቸውን አትስሟቸው ቅርብ አልመው ቅርብ ሊያወርዱዋቹ ነው! ብሩህ ተስፋ ላላችው ብቻ!
__label__hate	@USER ለትግራይ አታስብ በትግራይ ስም አትነግዱ እኛ ተጋሩ አለን እናተ አዝናችሁ ነው የትግራይ እናት ደም ስፈስ የጁንታው እናት ያልክ ሁሉ
__label__normal	@USER በቲቪ አይቼዉ ስስቅ ነበረ። ቪድዬዉን ፍለጋ ላይ ነኝ
__label__hate	@USER @USER አሸባሪውና አረመኔው ወያነህወሓት መከላከያው ላይ በፈፀመው አረመኔያዊ ድረጊት ቅጣቱን ያገኝ ዘንድ የቀረው ጥቂት ቀን ነው። በዚህ የሚሸበር ካ
__label__normal	ከተላላኩነት አውጥቶ ቤተ መንግስት ላስገባህ ሰው ውለታው እድህ ነበር ወይ?
__label__offensive	የአድዋን ታሪክ ትደግማለህ ተነስ እያለ ዶ/ር ደብረ ፅዮን ለመቀሌ ነዋሪዎች ጥሪ ሲያቀርብ :ያላስተዋለው ቁም ነገር :በአድዋ ላይ የተደረገው ጦርነትና የተገኘው ድል በመላው የኢት/ሕዝብ ሲሆን :
__label__offensive	ደደብ አምላክ ፣ እኔን ለመሆን እየሞከረ . ሉሲፈር !! ቁጥሬን ደውልልኝ .
__label__offensive	@USER ተፈራረምክ አሉ ከአሸባሪዎች ጋር ልትሰራላቸው ለገዳዮች መንደር እህዝ ተፈናቅሎ ጎዳና ተጥሎ ህጻን አዛውንቱ የትም ተበትኖ ላሸባሪዎቹ ድጋፍ ትሰጣለህ የሚጮኸውንህ
__label__normal	@USER @USER እንደራሳቸው መስሏቸው መንግስት አስመልጧቸው ያፋልጋል እያሉ ሲተረተሩ የነበሩ ምን ይሉ ይሆን ? አልኩና መልሼ እነሱ አያልቅ
__label__normal	በአፍሪካ ልውጥ የኮሮናቫይረስ ዝርያዎች ወረርሽኝ ሊያገረሽ ይችላል - -
__label__offensive	ይህን የካንሰር አጫሪ ስጋ። ስለ እሱ ሁሉንም ነገር እጠላለሁ ። እርሱ እና መላው ቤተሰቡ ወደ ሆስፒታል እስኪደርሱ ድረስ እንደሚሮጡ ተስፋ አደርጋለሁ ስለዚህ እኔ በግሌ መጥቼ አሳዛኝ
__label__hate	@USER ሰውን ለመርዳት ቅን ልብ ያለውን ሰው እግ/ር ይጠብቀዋል፡፡ቆርቆሮ ብርቃቹ ነው ስትሞቱ ተገነዙበት ምድረ አረመኔ!
__label__offensive	@USER @USER @USER @USER @USER @USER ሶሻል ሚዲያ ላይ ዳንኪራ ውጤት አያስገኝም ብሉዋል ጁንታው አብይ! ሀሞት ካለ ታጥ
__label__hate	ግዜ ለኩሉ በተራችሁ ወጣችሁ ጩሁ ማፈሪያዎች
__label__normal	በግድቡ ዙሪያ የመደራደር የዋሽንግተን ግፊት በዶናልድ ትራምፕ መሸነፍ ተነስቷል:: #Ethiopia ግድቡን መጨረስ ነው እንግዲህ!
__label__normal	አንዳንዴ ሳትኖር የምትሞትበት ፤ አንዳንዴ ደግሞ ሞተህም የምትኖርበት ጊዜ አለ ። #አንበሳው_ፋኖ ?? . #ሒዊ
__label__hate	አብን ከባልደራስ ጋር አብሮ ለመስራት መስማማቱን የማይፈልጉ የአንድነት ካምፕ ሊቀ ቂሎች ብልፅግና ከኦነግ ጋር እንደሚሰራ ማመን አይፈልጉም።
__label__hate	@USER ጁንታው እስስት ነው፣ መልክ ይቀያይራል የቄስ ካባ ለብሶ፣ ጥይት ያሳልማል ህዋሃት ሳሙናው፣ ሙልጭ ሙልጭ ይላል መቼ እንደ ጀግና፣ ፊት ለፊት ይዋጋል
__label__hate	@USER only super smart ሴረኛ ያሸንፋል፡፡ በነገራችን ላይ የዛሬዋ መግለጫ አላማ አላት ፡፡ በቅርቡ ሚዘለውን ሰው ሁሉ ልክ እንደ እነ ጃዋር ልካቸውን ያስገቡቷል
__label__offensive	@USER አንድ ሰካራም ሰውዬ አስታወስከኝ . ሁሌ በሰከረ ቁጥር እንዲህ ይል ነበር.ሚስቱን አንቺ ፈረንጅ ነሽ አላቅሽም ብሎ ይወተውታት ነበር ልብህን እና ጭንቅላትህን ተጠቅመህ ብትናገር እንዴት ጥሩ ነበር.!
__label__offensive	ጥብቅ መረጃ - ባንዳው ተጋለጠ ኢትዮጵያዊው የባይደን ቁልፍ ሰው በኢትዮጵያ ላይ የሸረበው አ-ስ-ደ-ን-ጋ-ጭ ሴ . via @USER
__label__normal	@USER @USER አዪ እሱ ብቻ መቸ ሆነ ብለህ/ሽ ነዉ።
__label__hate	በኦሮሚያ ክልል አማራወች አሁንም በኦነግ ታጣቂ እየተገደሉ ነው። በሆሮጉድሩ ወለጋ አማራ በመሆናቸው እየተገደሉና እየተፈናቀሉ ነው። የአማራ የጅምላ ጭፍጨፋ በኦሮሚያ የሚቆመው መቸ ነ
__label__hate	#Tplf ለሁለትኛ ግዜ #Ethiopian እየተዋጋው ነው። የእትዮጵያ ህዝብ ግን አሁን አተርፈው ለ3ኛ ግዜ እድል የሚሠጠው ከሆኔ ከውርደትም የመጨረሻ ውርደት ነው።
__label__normal	ማንም ጠላት የለኝም የገዛ ጠላቴ አላርሜ ነው????
__label__normal	ጩጬ ሆኜ ልጣላ ስል ቦክስ.እርግጫ . ማፍረጥ የሌለው ከሆነ ነው ምጣላው ኢሄን ያህል ፈሪ ነኝ
__label__normal	@USER @USER አወ አንድም እናት አታለቅስም ተብሎ ነበር ድፍን የኢትዮጵያ እናት እያለቀሰች ነዉ!
__label__hate	@USER @USER @USER ህጂ ምኒሊክን ጠይቂው ባንዳነት በደንብ ምን እንደሆነ ያስረዳሻል ኤርትራ እንዴት ለጣልያን እንደተሸጠ ጁቡቲን እንዴት
__label__normal	@USER ከፍትፍቱ ፊቱ የሚለዉን አባባል በእንግሊዘኛ ንገረኝ በይልኝ ??
__label__hate	@USER ጦርነት ለእኛ ባህላዊ ጫወታ ነው እያልክ ስትቦተርፍ ከርመህ በስተመጨረሻ ባህላዊ የውሸት መፈልፈያ ቋት ሆነህ አረፍከው! ኩኩኒያም! የጠገበ ከርከሮ የነፍጠኛ
__label__hate	@USER ትግሬውም አማራውም ኦሮሞውም.የክልሉን የመንግስት ጎጠኛ ካድሬ ተማምኖ ነው የሚጮኸው አዲሳቤ ቢጮህ ሪፕሊካን ነው በጥይት የሚያስጮኸው
__label__normal	የምትረዱነን እርዳታ አንፈልግም ካልን ግደታ ነውደ? በቃ ከድህነታችን ጋ ተውን!!!
__label__normal	የሚያዚያ 4 ዜናዎች - የአማራን የዘር ጭፍጨፋ የተቃውሞ ድምጽ በጀርመን via @USER
__label__hate	በዚህ ስራ ብዙ ሰይጣናትን ካስጮኸ አልበም ቢያወጣ እንደ አባ ግርማ ከአንድ ሰው ላይ በነፍስ ወከፍ ሶስት ሚሊዮን ሰይጣን ማውጣቱ አይቀርም:: #ሶስት
__label__hate	ሰበር ዜና የትግራይ መከላከያ ሰራዊት በፋሽሽት አብይ ቅጥረኛ ኃይል በወሰደው የመከላከል እርምጃ በአላማጣ ግምባር ብቻ ሁለት 2 ክፍለ ጦሮቸ ከነ ሜካናይዝድ ኃይላቸው ሙሉ በሙሉ
__label__hate	በአለም ላይ እንደ አረቦች አእምሮው የደነቆረ ድልብ ደነዝ ፍጥረት አታገኝም። የሚገርመው የጦር መሳሪያ ሰርተው ሳይሆን ገዝተው ነው ለአብይ እየሰጡ የጨፈጨፉን።
__label__hate	እራሱ እየገደለ መልሶ የሚያለቅስ አምባገነን፣ተስፋፊ ስግብግብ፣ ሁሉም የኔ የተጸናወተው ጋኔን
__label__normal	#አትፍረዱብን #አባቶቻችን_ኢትዮጵያዊነትን_እንጂ_ለጠላት_መንበርከክን_አላወረሱንም አሁንም የሐገሩን ሉዓላዊነትና ጥቅም አሳልፎ የሚሰጥ የለም!! ክብር ለኢትዮጵያዊነት!! ኢትዮጵያ በ
__label__normal	@USER ብልጽግና ቢሸነፍም ቢያሸንፍም የማንነት ጥቃት በቀላል ይቆማል ብሎ ማሰብ ይቸግራል ። የተዘራው እስኪነቀል ። የካድሬዎች መረጋጋት አስፈላጊነቱ እንዳለ ሆኖ ።
__label__normal	ፈጣሪዬ ሆይ ኢትዮጵያን እንደ ማህበራዊ ሚዲያ ተጠቃሚዎች ምኞትና ሀሳብ ሳይሆን እንደ ምስኪኑና የዋሁ ገበሬ ቅንነት አኑራት!
__label__hate	@USER ባንዳ ስለሆኑ ቅጭላት የላቸውማ አያስቡም ለሆዳቸው ብቻ ስለሚኖሩት ማንጨብጨብ ይወዳሉ ። እውነተኛ ታጋይ እንደ ትግራይ ከሆነ ግን ለሀገሩ እንጂ ለሆዱ አይኖርም ይሄ ነው ይዩነታችን ጆ
__label__offensive	ሁሉንም የትግራይ ከተሞች ለመከላከያ አስረክቦ መቀሌን ብቻ ታቅፎ የቀረውን ደፂን ምን አሉት ? የመቀሌ ከተማ ጊዜያዊ ከንቲባ ??
__label__hate	@USER ይመስገነው አለን???? ዋናው ኢትዮጵያችንን ለማንም ነጫጭባ አለማስነካት ነው::
__label__normal	@USER ድርጊቶችዎ ውጤቶች አሉት። ከእነሱ መደበቅ አትችልም ፡፡ እርስዎ አስፈሪ የሆኑ ልጆች አሉዎት ፡፡ በጭራሽ ይቅር አይባልም ፡፡
__label__offensive	@USER @USER አታስቢ የትግራይ ህዝብ እየመጣ እየነደደልሽ ነው እንኳን ደስ አለሽ ጭራቅ
__label__offensive	@USER @USER ውሻ ብትለን ምን ይውጠን ነበር?????
__label__hate	ልደቱ አያሌውን በሐሳብ መሞገት ተስኗቸው ህወሃት ነው ገለመሌ እያሉ ከሚቦተረፉና በፊት በታዛዥነት አሁን ደግሞ በአዛዥነት በአገርና በህዝብ ላይ ወንጀል የሚሰራውን??የዘር ጨፍጫፊ ከሚደ
__label__normal	ጠላት ሁሉ በውጭም በውስጥም ኢትዮጵያ ስትበተን ለማየት አሰፍስፏል ሴራም ቀጥሏል። መከራ ይብቃ። የህዝባች ሰላምና እድገት የሚያሳስበን ሁሉ ለውስጥ አንድነታችን በርትተን በቅንነት እን
__label__offensive	@USER @USER @USER @USER @USER @USER @USER ሁሉም ዱቄት ሆኗል ?? ጉራ ብቻ።
__label__hate	@USER ምድረ ደፋሪ ሌባ የአዞ እንባህን እዛው የትግራይን ህዝብ ከፈጃችሁ በሁዋላ የአማራን አስመሳይነት እዩ ጨካኞችና አውሬዎች ናችሁ ማንም አይፈልጋችሁም ሠይጣኖች
__label__hate	@USER በጦርነቱ አካባቢ ቤተሰብ ቢኖራቹ ኖሮ ጭንቀቱን ታውቁት ነበር። ሰይጣን ሰው ነው ሲባል ውሸት ይመስለኝ ነበር ግን በወንድም በሴትም ተመስሎ ለካ ይመጣል።
__label__normal	ታላቁ ሩጫ ላይ ሃይሌ ገብረስላሴ የተናገረውን ቆራረጡና.ድምፁን በፎቶሾፕ.የ #አገኘው ተሻገር ድምፅ አስመስለው ሰሩትና ለቀቁት #ባጫ ደበሌ
__label__offensive	@USER በመከራ ሕይወት ይፈረድብዎታል እናም በሲኦል ውስጥ ይቃጠላሉ ፡፡ ሰይጣን ነፍስህን ያሳድዳል እናም ቀሪውን ዘላለማዊነት በሲኦል ውስጥ ታሳልፋለህ ፡፡ ሁሉም ሰይጣንን
__label__offensive	@USER ቱሪናፋ . አሁን አንትን ሰው ብለን ልናዳምጥህ ነው? አጨብጫቢ ሁላ . መጀመሪያ በግፍ ለሚገደለው #Ethiopia ያዊ አውራ ! አስመሳይ አሁን ከንዳንተ አይነቱ
__label__hate	@USER ታድያ ምን አገናኘው ከሞቱ ጋር አይ ሰግብግቡ ጁንታ ጌታቸው አሰፋ አይ ደብረፅዮን ሳትገላቸው ወይ ሳትይዛቸው ወይሰ በነሱ እጂ ብትምት ይሻልህ ነበር ለማለት ነው እሰኪ የገባው ካለ
__label__normal	የሆኑ የአማኑኤል እብዶች ነበሩ . አንድ አማራ ኦሮሞ ትግሬና ጉራጌ ነበሩ . የሚሉ ቀልዶች በህግ ታገዱ መሰለኝ ሰምቻቸው አላቅም ??
__label__hate	@USER @USER እንደ አህያ ሜዳ መንከባለሉን ለእናንተ፡፡ ማፈርያዎች፡፡
__label__normal	ዘረኛ ነኝ ። ምክንያቱም ፣ እኔ ከየት እንደተገኘሁ አውቃለሁ ፣ የቅድመ አያቶቼን ሰፉ እና ወግ አከብራሁ ፣ ቋንቋ እና ባህሌን አሳምሬ አውቃለሁ ፣ ለወንድም እና እህቶቼ እንደ
__label__offensive	@USER @USER በሚ በፃፈው ከሱ በላይ ያንቺ ???? ብዙ ማግኘቱን ሳይ ስግብግብ ጁንታነትሽ ነው የገባኝ
__label__normal	@USER @USER @USER ኧረ አልፈልግም እያየሁህ ነው ! ዋ !
__label__normal	@USER ‹‹የሁለተኛው ወንዝ ስም ግዮን ነው:: እርሱም የኢትዮጵያን ምድር ሁሉ ይከብባል›› ዘፍ . ፪:፲
__label__normal	@USER @USER አንተም ስለ ኦሮሞ እና ኦሮምያ ትግራይ . አይመለከትም:: እኛም ስለ ደንበጫ እንደማይመለከን ሁሉ:: እና አሁን ባለንበት ዘምን ማንም ስለሌላው ልወስን አይችልም::
__label__normal	ጥበብ ጠርታው ጠብቃው ጠብቃው ጠብቃው ሰልችቷት ጥላው ከሄደች በኋላ ነቅቶ ይኸው እየተንከራተተ ነው Mention him
__label__normal	ካንጋሮ ኪስ እንጂ እጅ የላትም አለ መምህሩ ቁም ነገሩ: ዝምምም ብለን አናጋብስ መስጠትም እንልመድ ለማለት ነው ????
__label__normal	@USER እንግዲህ ማይኩን ስትጨብጡ ተነስተን ለማጨብጨብ ዝግጁ ነን ????
__label__normal	#NOMASKNOSERVICE በታላቅ ድምቀት የሚከበረውን የጥምቀት በአል ተከትሎ የኮቪድ ወረርሽኝ እንዳይስፋፋ ጥንቃቄ አይለየን ፤ ሁሌም ማስክ ማድረግ በተለይ ጥምቀተ ባህር በሚኬድበ
__label__hate	@USER ቅማል እኮ ቶሎ አይጠፋም አሁን በቀራችሁት የአረም መድሃኒት ነፍቶ ማጥፋት ነው
__label__hate	እነ ጅራፍ እራሱ ገርፎ እራሱ ይጮሀል ሀፍረት የሚባል ነገር አልፈጠረባችሁም ? እናንተ ሶስት ሳምንት ባልሞላ ኦፕሬሽን የዘር ማጥፋት ወንጅል ትግራይ ውስጥ ተፈጽሟል ብላችሁ ዋይ ዋይ
__label__offensive	@USER ልደቱ ያናደደው የጁንታው መደምሰስ ነው . ለምን? አበሉ ስለቀረበት! ጠላትማ ጠላት ነው . መጀመርያ መምታት አሾክሻኪውን ነው
__label__normal	@USER በወሎ ኦሮሞ ላይ እየተፈፀመ ያለውን ጭፍጨፋ በተመሳሳይ መልኩ የኦሮሞ ህዝብ አደባባይ ወጥቶ ማውገዝ አለበት
__label__offensive	@USER ተጨማሪ ስልጣን ፈልጎ ማሽቃበጡ ነው። ብሽቅ ካድሬ!
__label__normal	ፖስት በማድረግም ቢሆን እኛው እንቀድመዋለን!
__label__normal	ኢትዮጵያ ላይ እልፍ ጠላት ቢሰለፍባትም ማንነትዋን ማናቸውም መሻር አይችሉም።
__label__normal	@USER Eዜማ፣ ለመጀመሪያ ግዜ በራሱ የሚተማመን፣ ምርጫ መጣ ፖሊሲ ቀንጥሱ ያልሆነ፥ ቀደም ብሎ አማራጭ ፖሊሲውን በጥልቀት መርምሮ፣ አሰናድቶ መሬት አውርዶ አወያይቶ፥
__label__normal	@USER አዎን ሔዋን በሴራ የሚደርስብንን ጥቃትና መከራ ለማስወገድ አሰፈላጊ የሆነውን ሁሉ ተጠቅመን ነጻ መውጣት ያስፈልገናል ። ትግል ሰፊ ነው መሥዋእት መሆንንም ይጠይቃል
__label__hate	የቤንሻንጉል ክልል ርዕሰ መስተዳደርን ጨምሮ ሌሎች በስሩ ያሉ ሰው በላ #አውሬዎች በቁጥጥ ስር ውለው በአስቸኳይ ለህግ ይቅረቡልን! Stop amhara and/Agew Genocide at
__label__normal	የአል ሲሲ ማስጠንቀቂያ ኢትዮጵያ የአባይ ውሃ አትንካው አይመስለኝም ምናልባት #ከድርሻዬ ጥቂቱን ?
__label__normal	ከዚህች ዓለም፣ ክፋት ሙሉበሙሉ ይወገዳል ማለት ቅዠት ነው። ይልቅ እየከፋ ይሄድና የፈጣሪን ዳግም ምጽአት ያፋጥናል። አሜን ጌታ ሆይ ቶሎ ና!
__label__offensive	@USER Dear @USER ለመለስ ዜናዊ የእግሩ እጣቢ ሆኖ የመደፋት ወይ የእጥሩ ሙጃ ሆኖ በቅሎ በአጋሰስ የመጋጥ ብቃት እንደሌለህ ስታስበው የበታችነት ስ
__label__hate	@USER ጉራ ብቻ ናቸው የክልል ትግራይ ኣይጦች! ኣሁን ኣንድ ጥይት ብቶከስ እኮ ይሸሻሉ ፈሪዎች የቀን ጅቦች! ጁንታ Game Over!
__label__hate	@USER በጣም አሳሳቢ ነው ጃዋር ባስነጠሰው ባደናቀፈው ቁጥር የፈረደበት ነፍጠኛ አለ
__label__hate	@USER @USER አዎ አገር ማጣት ከባድ ነው ወያኔ ንቀርሳ እንዲጠፋ እኔም የበኩሌን አበረክታለሁ
__label__offensive	@USER ፈሳም በለው ?? ዝም ብሎ ጉረኛ ነገር
__label__normal	ገቡ፤ የቤት እቃ፣ ስልክ ወሰዱ። እሁድ ሸኔዎቹ መጥተው አደጋ አደረሱብን ሲሉም ተናግረዋል።እሳቸው ከ50 በላይ አስክሬን እንዳዩ እንዲሁም ቤት መቃጠሉንም ይናገራሉ #Ethiopia
__label__hate	@USER @USER @USER ስናውቕህ ፣ እያንዳንዱ ህወሃት አባል ታጥቋል ፣ ትጥቕን አይደለም የቀረችህን ቁምጣ እናስወርድሃለን። ምድረ ሌባ የኢትዮጵያ ማፈሪያ ወያኔ !
__label__normal	@USER @USER ልዩነታቸውን አስረጂኝ ታድያ ባንቺ እይታና መረዳት እንዳታረጊው
__label__normal	ዛሬ ደሞ ተከተማ ወጣ ብለናል
__label__hate	@USER ይህን መልእከት የጻፈው ሰው አይደለም የቀን ጅብ ነው
__label__hate	አረመኔው ሰይጣን የህወሀት ቡድን በማይካድራ በንጹሀን ላይ የወሰደው አረመኔ የዘር ማጥፋት ጭፍጨፋ በዓለማችን ላይ ከተመዘገቡት ተርታ በመሆኑ በወንጀል የሚያስጠይቀው ሆኖ ያለምንም ድር
__label__hate	እነዚህ አረመኔዎች፣ የሰው ሬሳ ሻጮች ለወገኖቻችን የተላውን እርዳታ መካዝን ውስጥ ካስገቡ በኋላ በጎን አያወጡ ሸጡት።በዚህ ጉዳይ ላይ ሙቱ ብአዴን ተጠያቂ ቢሆንም የቻግኒ ወረዳ አመራ
__label__hate	@USER በመቶ ሺዎች የሚቆጠሩ አረመኔ የሆኑ ሰራዊት ካስጨረሳቹ ቡሃላ ስለ ግብርና ማውራት ጀመራቹ ? ወጣም ወረደ ወታደር አሰለጠናቹም ትራክተር ገዛቹ ታንቀሽ ዘብጥያ መውረ
__label__offensive	@USER አረ ይደብራል ሁልግዜ ተደመሰሱ ብቻ ነውንዴ አልፎ አልፎም ተደመሰሰብን በልንጂ እንዳንተ እና እንደዛ ጉማሬ ጓደኛህ ወሬ ቢሆን የትግራይ ህዝብ አልቆ ከ ne
__label__normal	አንዳንድ ሰው ትግሬ ሁሉ ጁንታ ኦሮሞ ሁሉ ኦነግ ይመስለዋል፡፡ እዚህኛውም እዚያኛውም ሰፈር እኮ በኢትዮጵያዊነታቸው የማይደራደሩ ቆራጦች አሉ ሁሉንም አብሮ መጨፍለቅ ተገቢ አይደለም
__label__offensive	@USER @USER @USER @USER @USER አንተ ሰው ከምርህ ነው የጉሙዝን ህፃን አማራ ጨፈጨፈ ያልኸው ጉድ ነው ዘንድሮ እውነትም ስራህ ያውጣህ ለቅሷቸው ባንተ ይድረስ ሌላ ምንም አልልህም
__label__normal	ከለታት አንድ ቀን አንድ ሞኝ ልጅ ተነስቶ ወጣ ከቤቱ ሄደ ገሰገሰ ተሳፉሮ ሞኞች ወዳሉበት ከተማ ሄዶም ግን ሊማርም አልቻለ ለምን ቢባል እሄ ልጅ ድሮም ድሮም ድሮም ሞኝ ነበረ ???? @USER ????
